"","type","lat","lon","dd_lat","dd_lon","feet"
"1","Starbucks",41.836191,-87.664087,41.830003,-87.665851,2305.62
"2","Starbucks",33.304236,-111.863162,33.3057,-111.87694,4243.38
"3","Starbucks",32.584079,-97.132982,32.665782,-97.133868,29728.09
"4","Starbucks",47.784499,-122.212815,41.159306,-111.940207,3603410.76
"5","Starbucks",47.269703,-122.488686,41.159306,-111.940207,3545853.19
"6","Starbucks",38.665096,-121.223983,34.891325,-116.999202,1848550.03
"7","Starbucks",37.650157,-122.491863,34.891325,-116.999202,1904894.09
"8","Starbucks",32.784868,-79.946092,32.781915,-79.931515,4607.3
"9","Starbucks",38.903546,-77.017687,38.89781,-77.02059,2246.61
"10","Starbucks",33.41261,-110.836858,33.247931,-111.562722,229674.92
"11","Starbucks",32.670973,-97.003531,32.59989,-96.944596,31592.38
"12","Starbucks",32.746237,-96.585858,32.861111,-96.643053,45341.61
"13","Starbucks",33.37734,-112.16692,33.31388,-112.1601,23185.72
"14","Starbucks",47.309825,-119.558382,41.159306,-111.940207,2999502.92
"15","Starbucks",47.809963,-122.205925,41.159306,-111.940207,3607849.98
"16","Starbucks",38.062328,-122.533141,34.891325,-116.999202,1994421.51
"17","Starbucks",37.782999,-122.431552,34.891325,-116.999202,1914798.33
"18","Starbucks",44.06317,-123.023855,41.159306,-111.940207,3162803.5
"19","Starbucks",33.638766,-112.292002,33.610492,-112.239542,18997.55
"20","Starbucks",37.797042,-121.192121,34.891325,-116.999202,1625717.96
"21","Starbucks",29.721297,-95.441295,29.705737,-95.474346,11921.07
"22","Starbucks",33.416245,-111.873732,33.407969,-111.910812,11709.64
"23","Starbucks",39.825588,-75.499366,39.82324,-75.491486,2372.85
"24","Starbucks",33.7712,-117.48209,33.225323,-117.392682,200501.34
"25","Starbucks",32.83768,-109.73538,32.2213,-110.7901,394931.7
"26","Starbucks",47.095958,-122.3547,41.159306,-111.940207,3482295.39
"27","Starbucks",32.937469,-96.60521,32.908793,-96.582669,12518.56
"28","Starbucks",44.044969,-122.933799,41.159306,-111.940207,3138215.26
"29","Starbucks",33.553498,-112.13423,33.552972,-112.10106,10107.96
"30","Starbucks",46.255505,-119.892554,41.159306,-111.940207,2803344.16
"31","Starbucks",44.499579,-103.859101,41.115568,-100.761932,1487006.96
"32","Starbucks",47.613097,-122.201309,41.159306,-111.940207,3562736.41
"33","Starbucks",32.854783,-96.993203,32.892205,-97.036603,19051.78
"34","Starbucks",36.825134,-107.9946,36.745467,-108.165281,57790.65
"35","Starbucks",33.759776,-118.147131,33.225323,-117.392682,301219.15
"36","Starbucks",38.536032,-105.994536,38.834483,-104.839339,347214.43
"37","Starbucks",34.218145,-118.607022,33.225323,-117.392682,516600.12
"38","Starbucks",37.801195,-122.215642,34.891325,-116.999202,1865642.04
"39","Starbucks",38.986509,-119.943637,36.28456,-115.287645,1668725.57
"40","Starbucks",37.280872,-122.031484,34.891325,-116.999202,1722367.44
"41","Starbucks",33.743727,-118.100435,33.225323,-117.392682,286630.7
"42","Starbucks",34.116526,-117.774863,33.225323,-117.392682,344525.92
"43","Starbucks",45.781539,-122.546601,41.159306,-111.940207,3277235.02
"44","Starbucks",47.689064,-114.12238,41.159306,-111.940207,2447601.12
"45","Starbucks",45.22147,-112.63263,41.159306,-111.940207,1492085.36
"46","Starbucks",30.229427,-97.790097,30.425561,-97.753682,72255
"47","Starbucks",40.410362,-120.636483,36.28456,-115.287645,2146479.13
"48","Starbucks",46.321768,-120.013754,41.159306,-111.940207,2842367.63
"49","Starbucks",38.762347,-120.576924,34.891325,-116.999202,1755493.41
"50","Starbucks",33.041326,-97.038521,33.01327,-97.072105,14497.48
"51","Starbucks",47.670378,-117.284861,41.159306,-111.940207,2752498.34
"52","Starbucks",46.654861,-122.95375,41.159306,-111.940207,3521624.27
"53","Starbucks",39.316936,-76.616414,39.312296,-76.619353,1883.6
"54","Starbucks",39.027872,-77.075312,39.030214,-77.075235,853.3
"55","Starbucks",33.640508,-112.133505,33.655176,-112.099671,11598.4
"56","Starbucks",64.836708,-147.813341,41.159306,-111.940207,11413476.35
"57","Starbucks",33.006726,-97.017269,33.01327,-97.072105,16978.89
"58","Starbucks",37.450838,-122.178861,34.891325,-116.999202,1790021.08
"59","Starbucks",39.585922,-105.009623,39.721942,-104.987095,49952.17
"60","Starbucks",39.438782,-77.525756,39.41804,-77.452461,22040.19
"61","Starbucks",33.7233,-112.261,33.711568,-112.27348,5712.29
"62","Starbucks",33.985192,-118.439397,33.225323,-117.392682,421944.14
"63","Starbucks",33.612023,-112.18473,33.612133,-112.185404,209.08
"64","Starbucks",46.070181,-118.337541,41.159306,-111.940207,2463141.95
"65","Starbucks",37.52088,-120.882815,34.891325,-116.999202,1492833.72
"66","Starbucks",32.206915,-110.788419,32.2213,-110.7901,5259.26
"67","Starbucks",33.363152,-111.85984,33.376868,-111.859277,4993.99
"68","Starbucks",37.970306,-122.529392,34.891325,-116.999202,1975123.57
"69","Starbucks",35.820702,-78.90107,35.820635,-78.901987,272.96
"70","Starbucks",32.648214,-96.923813,32.59989,-96.944596,18710.46
"71","Starbucks",38.965239,-76.789686,38.973322,-76.771482,5954.63
"72","Starbucks",33.779384,-111.922762,33.638541,-111.979486,54078.72
"73","Starbucks",32.735573,-117.21791,32.711667,-117.170458,16989.61
"74","Starbucks",42.108066,-87.979362,42.106049,-87.970576,2494.93
"75","Starbucks",46.376124,-120.321207,41.159306,-111.940207,2915686.46
"76","Starbucks",32.943083,-97.152029,32.93808,-97.18524,10350.81
"77","Starbucks",32.932528,-97.228183,32.93808,-97.18524,13330.1
"78","Starbucks",47.596956,-120.647267,41.159306,-111.940207,3265748.36
"79","Starbucks",42.277304,-88.020874,42.269369,-88.004136,5374.48
"80","Starbucks",34.020761,-118.810042,33.225323,-117.392682,519575.55
"81","Starbucks",21.283732,-157.814435,33.225323,-117.392682,13734519.46
"82","Starbucks",38.806033,-104.823086,38.834483,-104.839339,11349.66
"83","Starbucks",32.74243,-96.858206,32.842331,-96.846778,36518.24
"84","Starbucks",33.166766,-96.663271,33.167334,-96.666121,896.33
"85","Starbucks",37.309751,-122.012288,34.891325,-116.999202,1722587.78
"86","Starbucks",32.798887,-115.571578,32.711667,-117.170458,492592.14
"87","Starbucks",32.639253,-117.05091,32.711667,-117.170458,45249.32
"88","Starbucks",48.183481,-117.040626,41.159306,-111.940207,2882669.65
"89","Starbucks",32.190058,-110.856967,32.206692,-110.878094,8907.11
"90","Starbucks",31.365947,-110.940959,31.959858,-110.984078,216471.82
"91","Starbucks",42.848164,-106.27263,40.033534,-105.259177,1062551.23
"92","Starbucks",33.733373,-117.761494,33.225323,-117.392682,216393.98
"93","Starbucks",33.790551,-118.137446,33.225323,-117.392682,306343.68
"94","Starbucks",35.400251,-119.09087,34.891325,-116.999202,652189.12
"95","Starbucks",61.137251,-149.956031,41.159306,-111.940207,11103676.04
"96","Starbucks",46.722354,-116.983211,41.159306,-111.940207,2423080.67
"97","Starbucks",45.003303,-122.793637,41.159306,-111.940207,3216849.26
"98","Starbucks",37.774574,-121.922129,34.891325,-116.999202,1789704
"99","Starbucks",33.062007,-111.485843,33.178335,-111.582284,51610.38
"100","Starbucks",47.505962,-117.566828,41.159306,-111.940207,2740769.04
"101","Starbucks",41.895566,-87.677946,41.896473,-87.686361,2314.8
"102","Starbucks",32.952526,-96.805427,32.93203,-96.80366,7477.33
"103","Starbucks",32.979995,-115.548899,32.711667,-117.170458,507514.39
"104","Starbucks",34.035183,-117.070204,33.225323,-117.392682,310625.41
"105","Starbucks",36.597753,-121.850336,34.891325,-116.999202,1567677.89
"106","Starbucks",48.105707,-123.379985,41.159306,-111.940207,3902027.51
"107","Starbucks",39.326825,-120.206583,36.28456,-115.287645,1801474.12
"108","Starbucks",37.962471,-121.337966,34.891325,-116.999202,1696560.21
"109","Starbucks",34.53092,-112.474909,33.711568,-112.27348,304353.72
"110","Starbucks",32.219463,-110.771199,32.2213,-110.7901,5883.65
"111","Starbucks",32.792321,-117.09646,32.711667,-117.170458,37132.11
"112","Starbucks",35.617706,-118.47757,34.891325,-116.999202,514518.15
"113","Starbucks",47.668351,-117.106823,41.159306,-111.940207,2728671.93
"114","Starbucks",38.292407,-122.467919,34.891325,-116.999202,2026899.96
"115","Starbucks",45.833265,-119.288232,41.159306,-111.940207,2587340.44
"116","Starbucks",32.920257,-96.516325,32.908793,-96.582669,20783.87
"117","Starbucks",31.400934,-109.917645,31.959858,-110.984078,389101.18
"118","Starbucks",36.712476,-121.652524,34.891325,-116.999202,1530679.71
"119","Starbucks",29.554617,-95.379679,29.537532,-95.533917,49437.63
"120","Starbucks",38.94251,-121.091826,34.891325,-116.999202,1898797.54
"121","Starbucks",40.57154,-122.352439,36.28456,-115.287645,2554669.67
"122","Starbucks",34.039577,-118.55437,33.225323,-117.392682,461340.31
"123","Starbucks",33.54666,-117.793538,33.225323,-117.392682,169250.83
"124","Starbucks",38.63817,-121.326375,34.891325,-116.999202,1861688.22
"125","Starbucks",44.968759,-122.982241,41.159306,-111.940207,3257547.83
"126","Starbucks",45.6668,-118.80628,41.159306,-111.940207,2453564.52
"127","Starbucks",45.418466,-122.456059,41.159306,-111.940207,3197902.32
"128","Starbucks",42.137173,-87.881868,42.139519,-87.910157,7720.32
"129","Starbucks",45.381569,-122.582106,41.159306,-111.940207,3221541.35
"130","Starbucks",39.681164,-105.122437,39.747723,-105.053425,31060.98
"131","Starbucks",37.16734,-104.509447,38.836053,-104.775533,612503.89
"132","Starbucks",45.849545,-122.831914,41.159306,-111.940207,3353322.32
"133","Starbucks",36.915979,-111.458521,35.19041,-111.661068,631031.07
"134","Starbucks",40.5841,-107.712,40.033534,-105.259177,712854.92
"135","Starbucks",42.227411,-88.302617,42.22584,-88.292106,2903.93
"136","Starbucks",32.910647,-96.853043,32.93203,-96.80366,17035.02
"137","Starbucks",29.590183,-95.603056,29.537532,-95.533917,29151.36
"138","Starbucks",30.184087,-97.84808,30.425561,-97.753682,92740.78
"139","Starbucks",30.283702,-97.776084,30.425561,-97.753682,52077.22
"140","Starbucks",34.128838,-118.258095,33.225323,-117.392682,421216.04
"141","Starbucks",47.875638,-122.153958,41.159306,-111.940207,3612857.26
"142","Starbucks",45.447118,-122.61843,41.159306,-111.940207,3240070.38
"143","Starbucks",39.23792,-121.03418,34.891325,-116.999202,1972011.45
"144","Starbucks",36.93817,-121.77717,34.891325,-116.999202,1598814.2
"145","Starbucks",47.750283,-117.397633,41.159306,-111.940207,2791998.88
"146","Starbucks",37.966078,-121.991058,34.891325,-116.999202,1846099.66
"147","Starbucks",38.686452,-121.339759,34.891325,-116.999202,1876980.66
"148","Starbucks",38.50193,-123.000382,34.891325,-116.999202,2195469.69
"149","Starbucks",48.934342,-122.487309,41.159306,-111.940207,3925801.43
"150","Starbucks",38.609119,-122.873642,34.891325,-116.999202,2188785.85
"151","Starbucks",38.370975,-120.799576,34.891325,-116.999202,1687419.11
"152","Starbucks",37.433107,-121.897331,34.891325,-116.999202,1716301.71
"153","Starbucks",41.996349,-87.788368,41.995881,-87.786676,490.55
"154","Starbucks",35.214819,-114.036388,35.17692,-113.7898,74957.43
"155","Starbucks",32.297241,-110.973359,32.253161,-110.944015,18424.22
"156","Starbucks",32.220449,-110.943044,32.231561,-110.957837,6105.1
"157","Starbucks",38.347796,-122.708547,34.891325,-116.999202,2094786.33
"158","Starbucks",29.741676,-95.409768,29.744898,-95.411119,1247.75
"159","Starbucks",41.683275,-87.702258,41.691458,-87.701296,2993.42
"160","Starbucks",36.865864,-119.75707,34.891325,-116.999202,1088136.76
"161","Starbucks",39.695997,-104.84565,39.627787,-104.795177,28623.23
"162","Starbucks",37.680289,-121.777281,34.891325,-116.999202,1735740.27
"163","Starbucks",30.482969,-97.829907,30.48059,-97.83372,1480.36
"164","Starbucks",47.152135,-122.355596,41.159306,-111.940207,3494163.77
"165","Starbucks",47.570002,-122.6527,41.159306,-111.940207,3642551.54
"166","Starbucks",34.18851,-119.221703,33.225323,-117.392682,657470.47
"167","Starbucks",32.263262,-109.84228,32.2213,-110.7901,293461.35
"168","Starbucks",33.025331,-96.791923,33.029809,-96.77049,6768.47
"169","Starbucks",42.331853,-122.867201,41.089663,-111.975796,3005962.03
"170","Starbucks",35.3573,-111.7298,35.19041,-111.661068,64118.51
"171","Starbucks",33.655026,-112.350031,33.637774,-112.357249,6651.25
"172","Starbucks",44.22915,-123.206365,41.159306,-111.940207,3225573.14
"173","Starbucks",61.216416,-149.820857,41.159306,-111.940207,11093389.53
"174","Starbucks",47.249122,-122.295446,41.159306,-111.940207,3502357.85
"175","Starbucks",43.7983,-123.052062,41.159306,-111.940207,3145249.46
"176","Starbucks",34.02775,-118.500081,33.225323,-117.392682,445987.48
"177","Starbucks",45.496246,-122.53881,41.159306,-111.940207,3229260.49
"178","Starbucks",45.524839,-122.538411,41.159306,-111.940207,3233679.02
"179","Starbucks",32.219688,-110.805615,32.2213,-110.7901,4834.07
"180","Starbucks",36.838593,-121.391443,34.891325,-116.999202,1481778.3
"181","Starbucks",35.219759,-111.621974,35.19041,-111.661068,15828.17
"182","Starbucks",39.476889,-118.78715,36.28456,-115.287645,1539735.43
"183","Starbucks",47.272385,-122.515266,41.159306,-111.940207,3551817.94
"184","Starbucks",47.112998,-122.432676,41.159306,-111.940207,3501813.67
"185","Starbucks",37.75407,-122.488791,34.891325,-116.999202,1923423.71
"186","Starbucks",39.53185,-105.30455,39.747723,-105.053425,105761.1
"187","Starbucks",33.071861,-97.063759,33.07643,-97.07839,4780.57
"188","Starbucks",32.77879,-116.956831,32.711667,-117.170458,70079.89
"189","Starbucks",45.475327,-122.825356,41.159306,-111.940207,3292569.46
"190","Starbucks",37.532467,-121.95763,34.891325,-116.999202,1750122.59
"191","Starbucks",47.754598,-122.312819,41.159306,-111.940207,3616040.07
"192","Starbucks",35.24876,-112.19318,35.19041,-111.661068,160354.18
"193","Starbucks",36.53824,-121.90778,34.891325,-116.999202,1575473.57
"194","Starbucks",33.7365,-118.2879,33.225323,-117.392682,330327.68
"195","Starbucks",32.818351,-117.179035,32.711667,-117.170458,38906.24
"196","Starbucks",33.118927,-96.804263,33.078782,-96.819063,15294.55
"197","Starbucks",33.390497,-112.049142,33.421053,-111.960497,29249.65
"198","Starbucks",47.655983,-117.216263,41.159306,-111.940207,2739041.06
"199","Starbucks",37.934228,-122.072413,34.891325,-116.999202,1858491.12
"200","Starbucks",37.679154,-122.084254,34.891325,-116.999202,1809630.76
"201","Starbucks",38.560963,-121.766013,34.891325,-116.999202,1932509.89
"202","Starbucks",34.281957,-119.302375,33.225323,-117.392682,696269.02
"203","Starbucks",32.660509,-117.033947,32.711667,-117.170458,45942.04
"204","Starbucks",33.017105,-96.683476,33.029809,-96.77049,27069.47
"205","Starbucks",39.403478,-123.349901,34.891325,-116.999202,2473740.26
"206","Starbucks",47.637724,-122.35628,41.159306,-111.940207,3598557.86
"207","Starbucks",45.565941,-122.660482,41.159306,-111.940207,3268361.27
"208","Starbucks",45.534763,-122.654543,41.159306,-111.940207,3262085.33
"209","Starbucks",38.736343,-82.995621,39.123102,-84.136324,353767.58
"210","Starbucks",39.453765,-84.181617,39.35792,-84.26079,41465.09
"211","Starbucks",42.130656,-83.157156,42.140928,-83.227222,19369.94
"212","Starbucks",45.527275,-122.59593,41.159306,-111.940207,3247353.29
"213","Starbucks",45.474873,-123.84554,41.159306,-111.940207,3532625.68
"214","Starbucks",37.6789,-97.48409,37.76607,-96.981858,148696.3
"215","Starbucks",39.013638,-95.782452,39.019617,-95.509032,77720.24
"216","Starbucks",41.241949,-95.993797,41.212279,-95.985675,11039.25
"217","Starbucks",40.564064,-74.114669,40.56569,-74.11274,798.86
"218","Starbucks",39.06079,-77.470715,39.043891,-77.47222,6169.95
"219","Starbucks",40.3117,-74.525505,40.278958,-74.532424,12083.34
"220","Starbucks",36.042315,-115.24216,36.074609,-115.243029,11759.28
"221","Starbucks",47.624725,-122.347263,41.159306,-111.940207,3593920.95
"222","Starbucks",32.741847,-79.936399,32.742795,-79.968034,9733.66
"223","Starbucks",39.360433,-84.27801,39.35792,-84.26079,4954.5
"224","Starbucks",34.758322,-84.99349,34.558142,-84.936364,74855.74
"225","Starbucks",38.932572,-77.180402,38.916925,-77.227162,14472.86
"226","Starbucks",37.39658,-76.526373,37.38462,-76.53361,4835.95
"227","Starbucks",36.764895,-76.202182,36.767956,-76.251884,14601.49
"228","Starbucks",36.862259,-76.469832,36.865101,-76.410873,17279.67
"229","Starbucks",37.170833,-76.473013,37.172965,-76.47522,1008.04
"230","Starbucks",41.5932,-86.1765,41.629829,-86.250278,24191.2
"231","Starbucks",39.068528,-108.569645,36.745467,-108.165281,853968.02
"232","Starbucks",40.667336,-73.406254,40.66961,-73.39174,4110.72
"233","Starbucks",33.375826,-84.752119,33.397337,-84.745054,8119.19
"234","Starbucks",40.710779,-73.361785,40.707648,-73.371232,2856.75
"235","Starbucks",41.137814,-85.165174,41.152672,-85.136864,9492.44
"236","Starbucks",37.7211,-88.93111,38.587326,-89.984806,437396.65
"237","Starbucks",29.971349,-95.6908,29.88766,-95.642914,34007.19
"238","Starbucks",41.294292,-96.121819,41.248536,-96.138473,17289.3
"239","Starbucks",45.478844,-122.859613,41.159306,-111.940207,3301091.4
"240","Starbucks",40.678279,-75.146627,40.674762,-75.140461,2137.07
"241","Starbucks",41.243814,-95.826488,41.212279,-95.985675,45271.62
"242","Starbucks",32.838162,-96.770904,32.842583,-96.846585,23301.46
"243","Starbucks",40.429599,-74.558712,40.434836,-74.544348,4430.62
"244","Starbucks",37.991535,-84.212369,38.042134,-84.491991,82639.05
"245","Starbucks",30.040179,-95.486249,30.017874,-95.44132,16369.76
"246","Starbucks",30.075277,-95.516804,29.998961,-95.564312,31565.32
"247","Starbucks",31.28456,-92.474754,32.273345,-93.400176,460532.27
"248","Starbucks",39.195023,-94.579775,39.265853,-94.576611,25814.81
"249","Starbucks",39.037277,-94.413926,39.074996,-94.379309,16893.32
"250","Starbucks",47.453258,-122.828299,41.159306,-111.940207,3653202.92
"251","Starbucks",32.016282,-80.977124,31.997247,-81.255818,86670.59
"252","Starbucks",34.005039,-83.986909,33.987693,-83.984634,6350.12
"253","Starbucks",29.99874,-95.16203,29.981395,-95.16368,6329.8
"254","Starbucks",40.011144,-82.865183,40.048236,-82.864542,13513.51
"255","Starbucks",48.032334,-122.758443,41.159306,-111.940207,3764522.53
"256","Starbucks",29.268935,-94.823611,29.524922,-95.075525,122888.58
"257","Starbucks",39.354039,-82.974435,39.951577,-83.136389,222389.73
"258","Starbucks",35.131348,-106.49649,35.130026,-106.550852,16262.71
"259","Starbucks",41.7413,-86.1443,41.724783,-86.251108,29768.37
"260","Starbucks",38.774685,-76.055674,38.78151,-76.059571,2722.74
"261","Starbucks",44.098961,-123.12869,41.159306,-111.940207,3192857.26
"262","Starbucks",40.741353,-73.69843,40.752228,-73.700869,4019.39
"263","Starbucks",42.989763,-70.932044,42.984828,-70.93785,2376.74
"264","Starbucks",35.296011,-80.739109,35.295428,-80.740415,443.77
"265","Starbucks",30.116676,-94.170503,30.117885,-94.144631,8192.1
"266","Starbucks",45.522611,-122.60667,41.159306,-111.940207,3249103.28
"267","Starbucks",33.884423,-84.060586,33.906138,-84.112184,17539.55
"268","Starbucks",40.842558,-74.463449,40.84265,-74.464764,365.39
"269","Starbucks",33.102194,-96.700341,33.074247,-96.7498,18245.75
"270","Starbucks",36.018821,-78.948098,36.00918,-78.94438,3677.96
"271","Starbucks",38.842692,-77.643688,38.786145,-77.649948,20672.4
"272","Starbucks",47.243693,-122.497283,41.159306,-111.940207,3542161.44
"273","Starbucks",41.3342,-73.6976,41.293658,-73.675776,15942.71
"274","Starbucks",36.87382,-76.13479,36.870535,-76.146172,3537.79
"275","Starbucks",34.466025,-84.461445,34.65525,-84.4943,69576.14
"276","Starbucks",45.594758,-122.47648,41.159306,-111.940207,3230598.8
"277","Starbucks",47.839716,-122.297099,41.159306,-111.940207,3632147.69
"278","Starbucks",34.04961,-83.929539,33.987693,-83.984634,28044.16
"279","Starbucks",32.270588,-80.861496,32.247973,-80.846218,9486.99
"280","Starbucks",35.790275,-78.852011,35.784914,-78.870364,5782.82
"281","Starbucks",38.546324,-75.113221,38.522394,-75.055377,18701.72
"282","Starbucks",33.997883,-84.090387,33.977536,-84.080089,8035.84
"283","Starbucks",39.3441,-84.407104,39.357149,-84.395573,5764.16
"284","Starbucks",45.515691,-122.754751,41.159306,-111.940207,3282339.48
"285","Starbucks",47.565903,-122.00376,41.159306,-111.940207,3513656.35
"286","Starbucks",47.540272,-122.165443,41.159306,-111.940207,3539554.75
"287","Starbucks",45.55379,-122.836568,41.159306,-111.940207,3307219.58
"288","Starbucks",31.20691,-82.339212,31.230657,-82.332587,8883
"289","Starbucks",33.759323,-78.967459,33.758057,-78.967758,469.58
"290","Starbucks",38.56689,-109.54943,36.745467,-108.165281,774883.57
"291","Starbucks",35.663618,-78.6999,35.735729,-78.649831,30167.72
"292","Starbucks",40.805119,-72.95693,40.809713,-72.948976,2765.88
"293","Starbucks",35.830889,-79.086669,35.945783,-79.058324,42659.9
"294","Starbucks",36.716232,-76.162933,36.70394,-76.235872,21844.53
"295","Starbucks",29.994251,-95.621881,29.998961,-95.564312,18304.77
"296","Starbucks",40.120848,-83.091535,40.132714,-83.017673,21102.59
"297","Starbucks",29.563747,-95.565312,29.537532,-95.533917,13803.69
"298","Starbucks",47.293828,-122.380359,41.159306,-111.940207,3528989.8
"299","Starbucks",40.098077,-83.122533,40.132714,-83.017673,31927.61
"300","Starbucks",39.211105,-76.935727,39.212775,-76.937173,733.41
"301","Starbucks",39.951672,-83.155919,39.951577,-83.136389,5475.56
"302","Starbucks",47.712287,-122.191177,41.159306,-111.940207,3582943.67
"303","Starbucks",36.76817,-76.015734,36.840282,-75.996141,26874.67
"304","Starbucks",36.955926,-76.603486,37.021915,-76.445899,51920.95
"305","Starbucks",35.984404,-80.01928,35.983049,-80.017319,761.55
"306","Starbucks",35.022479,-80.761232,35.081874,-80.729689,23590.43
"307","Starbucks",39.209993,-76.778848,39.209863,-76.80067,6183.78
"308","Starbucks",38.772631,-77.135164,38.76665,-77.154805,6008.92
"309","Starbucks",38.83921,-94.7816,38.912588,-94.793576,26942.31
"310","Starbucks",33.541481,-82.132275,33.540825,-82.134172,625.4
"311","Starbucks",42.352151,-122.87151,41.089663,-111.975796,3007775.69
"312","Starbucks",37.724487,-97.242652,37.76607,-96.981858,76915.9
"313","Starbucks",39.104166,-77.291697,39.116865,-77.252654,12005.78
"314","Starbucks",42.638935,-73.856669,42.638783,-73.857463,220.72
"315","Starbucks",47.541036,-122.225855,41.159306,-111.940207,3551601.68
"316","Starbucks",47.579022,-122.299493,41.159306,-111.940207,3574461.42
"317","Starbucks",38.245472,-85.52426,38.246338,-85.526025,597.01
"318","Starbucks",30.582033,-96.285598,30.336379,-95.468237,272598.39
"319","Starbucks",39.709714,-105.085298,39.747723,-105.053425,16494.56
"320","Starbucks",36.079403,-79.490552,36.08089,-79.47971,3249.36
"321","Starbucks",42.487126,-90.663107,42.491067,-90.701805,10536.3
"322","Starbucks",42.889235,-112.449655,41.159306,-111.940207,645433.07
"323","Starbucks",45.586425,-122.738137,41.159306,-111.940207,3289522.7
"324","Starbucks",43.510375,-112.020068,41.159306,-111.940207,857092.18
"325","Starbucks",47.675621,-122.128894,41.159306,-111.940207,3562620.71
"326","Starbucks",32.185986,-80.722269,32.21604,-80.70755,11844.22
"327","Starbucks",41.56135,-93.774667,41.590651,-93.713134,19936.49
"328","Starbucks",35.443626,-80.895806,35.411391,-80.856112,16659.54
"329","Starbucks",47.522233,-122.365665,41.159306,-111.940207,3575106.91
"330","Starbucks",47.546386,-122.060324,41.159306,-111.940207,3520320.5
"331","Starbucks",36.916718,-76.269649,36.916072,-76.219758,14587.65
"332","Starbucks",47.86144,-121.978874,41.159306,-111.940207,3576259.93
"333","Starbucks",58.359962,-134.561725,41.159306,-111.940207,8164294.04
"334","Starbucks",42.029713,-91.698657,42.034726,-91.684755,4195.53
"335","Starbucks",40.757708,-86.330734,40.766992,-87.126095,220358.47
"336","Starbucks",37.740074,-84.276591,38.042134,-84.491991,126346.87
"337","Starbucks",30.674131,-96.336461,30.336379,-95.468237,299764.82
"338","Starbucks",39.949537,-83.00193,39.951577,-83.136389,37704.97
"339","Starbucks",43.547678,-96.687931,41.248536,-96.138473,850942.32
"340","Starbucks",33.791826,-84.273787,33.78591,-84.23479,12043.13
"341","Starbucks",36.789041,-76.108336,36.800488,-76.130136,7623.48
"342","Starbucks",36.810757,-76.358721,36.804215,-76.384855,8013.36
"343","Starbucks",41.5952,-85.8584,41.588823,-85.846976,3894.28
"344","Starbucks",47.764989,-122.209475,41.159306,-111.940207,3598357.96
"345","Starbucks",33.01925,-96.914877,33.02078,-96.916491,744.78
"346","Starbucks",32.888803,-96.47147,32.908793,-96.582669,34899.39
"347","Starbucks",35.630525,-82.552244,35.613254,-82.555099,6343.97
"348","Starbucks",38.928582,-94.725711,38.970685,-94.725776,15334.94
"349","Starbucks",47.098695,-122.296874,41.159306,-111.940207,3471026.96
"350","Starbucks",36.27538,-115.119217,36.259493,-115.180311,18917.01
"351","Starbucks",47.89125,-122.287606,41.159306,-111.940207,3642004.87
"352","Starbucks",34.114927,-80.882911,34.096733,-80.856741,10324.89
"353","Starbucks",41.714742,-83.693093,41.677363,-83.607137,27140.73
"354","Starbucks",34.04965,-84.223102,34.065409,-84.254095,11000.83
"355","Starbucks",35.407276,-82.513662,35.48951,-82.52422,30098.57
"356","Starbucks",35.066452,-80.771746,35.081874,-80.729689,13779.92
"357","Starbucks",32.784428,-79.92863,32.781915,-79.931515,1273.69
"358","Starbucks",48.466711,-122.334282,41.159306,-111.940207,3784929.41
"359","Starbucks",41.438573,-97.368291,41.248536,-96.138473,344725.35
"360","Starbucks",34.238249,-84.193354,34.174132,-84.127508,30673.7
"361","Starbucks",39.666847,-104.937364,39.721942,-104.987095,24467.02
"362","Starbucks",47.58311,-122.033188,41.159306,-111.940207,3523244.45
"363","Starbucks",34.362948,-84.033529,34.359379,-84.043629,3313.49
"364","Starbucks",47.709137,-122.31748,41.159306,-111.940207,3606794.16
"365","Starbucks",38.972261,-94.759461,38.970685,-94.725776,9594.55
"366","Starbucks",38.305482,-85.838196,38.317306,-85.715808,35381.19
"367","Starbucks",35.89251,-84.54624,35.82747,-84.276622,83331.41
"368","Starbucks",32.547581,-82.929697,32.595061,-83.583471,202153.29
"369","Starbucks",39.542554,-104.94432,39.627787,-104.795177,52258.62
"370","Starbucks",32.027083,-81.225483,31.997247,-81.255818,14360.96
"371","Starbucks",38.288234,-85.574342,38.246338,-85.526025,20621.45
"372","Starbucks",47.618305,-122.204968,41.159306,-111.940207,3564610.05
"373","Starbucks",33.960743,-84.14315,33.942229,-84.127685,8209.25
"374","Starbucks",42.793746,-85.508122,43.036613,-85.617668,93256.75
"375","Starbucks",40.462831,-106.821678,40.033534,-105.259177,463349.58
"376","Starbucks",40.7029,-80.111,40.69492,-80.104883,3365.98
"377","Starbucks",35.649803,-78.81633,35.651266,-78.833622,5165.19
"378","Starbucks",36.754865,-76.064881,36.800488,-76.130136,25321.61
"379","Starbucks",39.353038,-104.814592,39.627787,-104.795177,100229.44
"380","Starbucks",39.544005,-105.291719,39.747723,-105.053425,100049.1
"381","Starbucks",47.712375,-116.79471,41.159306,-111.940207,2703384.29
"382","Starbucks",31.980179,-81.171429,31.997247,-81.255818,26891.91
"383","Starbucks",34.146847,-84.252304,34.13645,-84.248826,3927.41
"384","Starbucks",33.841351,-84.132587,33.82433,-84.108575,9567.85
"385","Starbucks",33.967659,-84.488253,33.97476,-84.479,3814.31
